id,base_species_id,dex_num,slug_aliases,form_slug,form_name,region,showdown_slug,veekun_slug,veekun_form_id,is_legendary,is_mythical,is_cosmetic,has_gender_diffs,is_female,is_mega,is_primal,is_regional,is_totem,is_fusion,is_ability_form,is_gmax,can_dynamax,is_battle_only,is_reversible,is_home_storable,is_home_registrable,gen,name,slug,sorting_order
563,,563,[],,,unova,cofagrigus,cofagrigus,563,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Cofagrigus,cofagrigus,0
564,,564,[],,,unova,tirtouga,tirtouga,564,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Tirtouga,tirtouga,0
565,,565,[],,,unova,carracosta,carracosta,565,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Carracosta,carracosta,0
566,,566,[],,,unova,archen,archen,566,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Archen,archen,0
567,,567,[],,,unova,archeops,archeops,567,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Archeops,archeops,0
568,,568,[],,,unova,trubbish,trubbish,568,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Trubbish,trubbish,0
569,,569,[],,,unova,garbodor,garbodor,569,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Garbodor,garbodor,0
570,,570,[],,,unova,zorua,zorua,570,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Zorua,zorua,0
571,,571,[],,,unova,zoroark,zoroark,571,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Zoroark,zoroark,0
572,,572,[],,,unova,minccino,minccino,572,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Minccino,minccino,0
573,,573,[],,,unova,cinccino,cinccino,573,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Cinccino,cinccino,0
574,,574,[],,,unova,gothita,gothita,574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Gothita,gothita,0
575,,575,[],,,unova,gothorita,gothorita,575,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Gothorita,gothorita,0
576,,576,[],,,unova,gothitelle,gothitelle,576,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Gothitelle,gothitelle,0
577,,577,[],,,unova,solosis,solosis,577,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Solosis,solosis,0
578,,578,[],,,unova,duosion,duosion,578,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Duosion,duosion,0
579,,579,[],,,unova,reuniclus,reuniclus,579,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Reuniclus,reuniclus,0
580,,580,[],,,unova,ducklett,ducklett,580,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Ducklett,ducklett,0
581,,581,[],,,unova,swanna,swanna,581,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Swanna,swanna,0
582,,582,[],,,unova,vanillite,vanillite,582,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Vanillite,vanillite,0
583,,583,[],,,unova,vanillish,vanillish,583,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Vanillish,vanillish,0
584,,584,[],,,unova,vanilluxe,vanilluxe,584,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Vanilluxe,vanilluxe,0
585,,585,"[""deerling-spring""]",spring,"Spring Form",unova,deerling,deerling-spring,585,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Deerling,deerling,0
586,,586,"[""sawsbuck-spring""]",spring,"Spring Form",unova,sawsbuck,sawsbuck-spring,586,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Sawsbuck,sawsbuck,0
587,,587,[],,,unova,emolga,emolga,587,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Emolga,emolga,0
588,,588,[],,,unova,karrablast,karrablast,588,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Karrablast,karrablast,0
589,,589,[],,,unova,escavalier,escavalier,589,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Escavalier,escavalier,0
590,,590,[],,,unova,foongus,foongus,590,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Foongus,foongus,0
591,,591,[],,,unova,amoonguss,amoonguss,591,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Amoonguss,amoonguss,0
592,,592,[],,,unova,frillish,frillish,592,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Frillish,frillish,0
593,,593,[],,,unova,jellicent,jellicent,593,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Jellicent,jellicent,0
594,,594,[],,,unova,alomomola,alomomola,594,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Alomomola,alomomola,0
595,,595,[],,,unova,joltik,joltik,595,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Joltik,joltik,0
596,,596,[],,,unova,galvantula,galvantula,596,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Galvantula,galvantula,0
597,,597,[],,,unova,ferroseed,ferroseed,597,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Ferroseed,ferroseed,0
598,,598,[],,,unova,ferrothorn,ferrothorn,598,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Ferrothorn,ferrothorn,0
599,,599,[],,,unova,klink,klink,599,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Klink,klink,0
600,,600,[],,,unova,klang,klang,600,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Klang,klang,0
601,,601,[],,,unova,klinklang,klinklang,601,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Klinklang,klinklang,0
602,,602,[],,,unova,tynamo,tynamo,602,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Tynamo,tynamo,0
603,,603,[],,,unova,eelektrik,eelektrik,603,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Eelektrik,eelektrik,0
604,,604,[],,,unova,eelektross,eelektross,604,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Eelektross,eelektross,0
605,,605,[],,,unova,elgyem,elgyem,605,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Elgyem,elgyem,0
606,,606,[],,,unova,beheeyem,beheeyem,606,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Beheeyem,beheeyem,0
607,,607,[],,,unova,litwick,litwick,607,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Litwick,litwick,0
608,,608,[],,,unova,lampent,lampent,608,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Lampent,lampent,0
609,,609,[],,,unova,chandelure,chandelure,609,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Chandelure,chandelure,0
610,,610,[],,,unova,axew,axew,610,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Axew,axew,0
611,,611,[],,,unova,fraxure,fraxure,611,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Fraxure,fraxure,0
612,,612,[],,,unova,haxorus,haxorus,612,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Haxorus,haxorus,0
613,,613,[],,,unova,cubchoo,cubchoo,613,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Cubchoo,cubchoo,0
614,,614,[],,,unova,beartic,beartic,614,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Beartic,beartic,0
615,,615,[],,,unova,cryogonal,cryogonal,615,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Cryogonal,cryogonal,0
616,,616,[],,,unova,shelmet,shelmet,616,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Shelmet,shelmet,0
617,,617,[],,,unova,accelgor,accelgor,617,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Accelgor,accelgor,0
618,,618,[],,,unova,stunfisk,stunfisk,618,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Stunfisk,stunfisk,0
619,,619,[],,,unova,mienfoo,mienfoo,619,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Mienfoo,mienfoo,0
620,,620,[],,,unova,mienshao,mienshao,620,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Mienshao,mienshao,0
621,,621,[],,,unova,druddigon,druddigon,621,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Druddigon,druddigon,0
622,,622,[],,,unova,golett,golett,622,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Golett,golett,0
623,,623,[],,,unova,golurk,golurk,623,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Golurk,golurk,0
624,,624,[],,,unova,pawniard,pawniard,624,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Pawniard,pawniard,0
625,,625,[],,,unova,bisharp,bisharp,625,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Bisharp,bisharp,0
626,,626,[],,,unova,bouffalant,bouffalant,626,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Bouffalant,bouffalant,0
627,,627,[],,,unova,rufflet,rufflet,627,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Rufflet,rufflet,0
628,,628,[],,,unova,braviary,braviary,628,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Braviary,braviary,0
629,,629,[],,,unova,vullaby,vullaby,629,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Vullaby,vullaby,0
630,,630,[],,,unova,mandibuzz,mandibuzz,630,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Mandibuzz,mandibuzz,0
631,,631,[],,,unova,heatmor,heatmor,631,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Heatmor,heatmor,0
632,,632,[],,,unova,durant,durant,632,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Durant,durant,0
633,,633,[],,,unova,deino,deino,633,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Deino,deino,0
634,,634,[],,,unova,zweilous,zweilous,634,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Zweilous,zweilous,0
635,,635,[],,,unova,hydreigon,hydreigon,635,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Hydreigon,hydreigon,0
636,,636,[],,,unova,larvesta,larvesta,636,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Larvesta,larvesta,0
637,,637,[],,,unova,volcarona,volcarona,637,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Volcarona,volcarona,0
638,,638,[],,,unova,cobalion,cobalion,638,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Cobalion,cobalion,0
639,,639,[],,,unova,terrakion,terrakion,639,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Terrakion,terrakion,0
640,,640,[],,,unova,virizion,virizion,640,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Virizion,virizion,0
641,,641,"[""tornadus-incarnate""]",incarnate,"Incarnate Forme",unova,tornadus,tornadus-incarnate,641,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Tornadus,tornadus,0
642,,642,"[""thundurus-incarnate""]",incarnate,"Incarnate Forme",unova,thundurus,thundurus-incarnate,642,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Thundurus,thundurus,0
643,,643,[],,,unova,reshiram,reshiram,643,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Reshiram,reshiram,0
644,,644,[],,,unova,zekrom,zekrom,644,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Zekrom,zekrom,0
645,,645,"[""landorus-incarnate""]",incarnate,"Incarnate Forme",unova,landorus,landorus-incarnate,645,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Landorus,landorus,0
646,,646,[],,,unova,kyurem,kyurem,646,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Kyurem,kyurem,0
647,,647,"[""keldeo-ordinary""]",ordinary,"Ordinary Form",unova,keldeo,keldeo-ordinary,647,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Keldeo,keldeo,0
648,,648,"[""meloetta-aria""]",aria,"Aria Forme",unova,meloetta,meloetta-aria,648,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Meloetta,meloetta,0
649,,649,[],,,unova,genesect,genesect,649,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,Genesect,genesect,0
650,,650,[],,,kalos,chespin,chespin,650,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Chespin,chespin,0
651,,651,[],,,kalos,quilladin,quilladin,651,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Quilladin,quilladin,0
652,,652,[],,,kalos,chesnaught,chesnaught,652,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Chesnaught,chesnaught,0
653,,653,[],,,kalos,fennekin,fennekin,653,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Fennekin,fennekin,0
654,,654,[],,,kalos,braixen,braixen,654,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Braixen,braixen,0
655,,655,[],,,kalos,delphox,delphox,655,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Delphox,delphox,0
656,,656,[],,,kalos,froakie,froakie,656,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Froakie,froakie,0
657,,657,[],,,kalos,frogadier,frogadier,657,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Frogadier,frogadier,0
658,,658,[],,,kalos,greninja,greninja,658,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Greninja,greninja,0
659,,659,[],,,kalos,bunnelby,bunnelby,659,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Bunnelby,bunnelby,0
660,,660,[],,,kalos,diggersby,diggersby,660,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Diggersby,diggersby,0
661,,661,[],,,kalos,fletchling,fletchling,661,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Fletchling,fletchling,0
662,,662,[],,,kalos,fletchinder,fletchinder,662,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Fletchinder,fletchinder,0
663,,663,[],,,kalos,talonflame,talonflame,663,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Talonflame,talonflame,0
664,,664,[],,,kalos,scatterbug,scatterbug-icy-snow,664,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Scatterbug,scatterbug,0
665,,665,[],,,kalos,spewpa,spewpa-icy-snow,665,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Spewpa,spewpa,0
666,,666,"[""vivillon-icy-snow""]",icy-snow,"Icy Snow Pattern",kalos,vivillon,vivillon-icy-snow,10086,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Vivillon,vivillon,0
667,,667,[],,,kalos,litleo,litleo,667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Litleo,litleo,0
668,,668,[],,,kalos,pyroar,pyroar,668,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Pyroar,pyroar,0
669,,669,"[""flabebe-red""]",red,"Red Flower",kalos,flabebe,flabebe-red,669,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Flabébé,flabebe,0
670,,670,"[""floette-red""]",red,"Red Flower",kalos,floette,floette-red,670,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Floette,floette,0
671,,671,"[""florges-red""]",red,"Red Flower",kalos,florges,florges-red,671,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Florges,florges,0
672,,672,[],,,kalos,skiddo,skiddo,672,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Skiddo,skiddo,0
673,,673,[],,,kalos,gogoat,gogoat,673,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Gogoat,gogoat,0
674,,674,[],,,kalos,pancham,pancham,674,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Pancham,pancham,0
675,,675,[],,,kalos,pangoro,pangoro,675,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Pangoro,pangoro,0
676,,676,"[""furfrou-natural""]",natural,"Natural Form",kalos,furfrou,furfrou-natural,676,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Furfrou,furfrou,0
677,,677,[],,,kalos,espurr,espurr,677,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Espurr,espurr,0
678,,678,"[""meowstic-m""]",m,Male,kalos,meowstic,meowstic-male,678,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Meowstic,meowstic,0
679,,679,[],,,kalos,honedge,honedge,679,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Honedge,honedge,0
680,,680,[],,,kalos,doublade,doublade,680,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Doublade,doublade,0
681,,681,"[""aegislash-shield""]",shield,"Shield Forme",kalos,aegislash,aegislash-shield,681,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Aegislash,aegislash,0
682,,682,[],,,kalos,spritzee,spritzee,682,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Spritzee,spritzee,0
683,,683,[],,,kalos,aromatisse,aromatisse,683,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Aromatisse,aromatisse,0
684,,684,[],,,kalos,swirlix,swirlix,684,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Swirlix,swirlix,0
685,,685,[],,,kalos,slurpuff,slurpuff,685,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Slurpuff,slurpuff,0
686,,686,[],,,kalos,inkay,inkay,686,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Inkay,inkay,0
687,,687,[],,,kalos,malamar,malamar,687,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Malamar,malamar,0
688,,688,[],,,kalos,binacle,binacle,688,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Binacle,binacle,0
689,,689,[],,,kalos,barbaracle,barbaracle,689,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Barbaracle,barbaracle,0
690,,690,[],,,kalos,skrelp,skrelp,690,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Skrelp,skrelp,0
691,,691,[],,,kalos,dragalge,dragalge,691,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Dragalge,dragalge,0
692,,692,[],,,kalos,clauncher,clauncher,692,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Clauncher,clauncher,0
693,,693,[],,,kalos,clawitzer,clawitzer,693,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Clawitzer,clawitzer,0
694,,694,[],,,kalos,helioptile,helioptile,694,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Helioptile,helioptile,0
695,,695,[],,,kalos,heliolisk,heliolisk,695,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Heliolisk,heliolisk,0
696,,696,[],,,kalos,tyrunt,tyrunt,696,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Tyrunt,tyrunt,0
697,,697,[],,,kalos,tyrantrum,tyrantrum,697,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Tyrantrum,tyrantrum,0
698,,698,[],,,kalos,amaura,amaura,698,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Amaura,amaura,0
699,,699,[],,,kalos,aurorus,aurorus,699,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Aurorus,aurorus,0
700,,700,[],,,kalos,sylveon,sylveon,700,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Sylveon,sylveon,0
701,,701,[],,,kalos,hawlucha,hawlucha,701,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Hawlucha,hawlucha,0
702,,702,[],,,kalos,dedenne,dedenne,702,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Dedenne,dedenne,0
703,,703,[],,,kalos,carbink,carbink,703,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Carbink,carbink,0
704,,704,[],,,kalos,goomy,goomy,704,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Goomy,goomy,0
705,,705,[],,,kalos,sliggoo,sliggoo,705,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Sliggoo,sliggoo,0
706,,706,[],,,kalos,goodra,goodra,706,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Goodra,goodra,0
707,,707,[],,,kalos,klefki,klefki,707,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Klefki,klefki,0
708,,708,[],,,kalos,phantump,phantump,708,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Phantump,phantump,0
709,,709,[],,,kalos,trevenant,trevenant,709,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Trevenant,trevenant,0
710,,710,"[""pumpkaboo-average""]",average,"Average Size",kalos,pumpkaboo,pumpkaboo-average,710,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Pumpkaboo,pumpkaboo,0
711,,711,"[""gourgeist-average""]",average,"Average Size",kalos,gourgeist,gourgeist-average,711,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Gourgeist,gourgeist,0
712,,712,[],,,kalos,bergmite,bergmite,712,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Bergmite,bergmite,0
713,,713,[],,,kalos,avalugg,avalugg,713,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Avalugg,avalugg,0
714,,714,[],,,kalos,noibat,noibat,714,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Noibat,noibat,0
715,,715,[],,,kalos,noivern,noivern,715,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Noivern,noivern,0
716,,716,"[""xerneas-active""]",active,"Neutral Mode",kalos,xerneas,xerneas-neutral,10132,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Xerneas,xerneas,0
717,,717,[],,,kalos,yveltal,yveltal,717,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Yveltal,yveltal,0
718,,718,"[""zygarde-50""]",50,"50% Forme",kalos,zygarde,zygarde-50,718,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,6,Zygarde,zygarde,0
719,,719,[],,,kalos,diancie,diancie,719,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Diancie,diancie,0
720,,720,"[""hoopa-confined""]",confined,Confined,kalos,hoopa,hoopa,720,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Hoopa,hoopa,0
721,,721,[],,,kalos,volcanion,volcanion,721,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,Volcanion,volcanion,0
722,,722,[],,,alola,rowlet,rowlet,722,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Rowlet,rowlet,0
723,,723,[],,,alola,dartrix,dartrix,723,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Dartrix,dartrix,0
724,,724,[],,,alola,decidueye,decidueye,724,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Decidueye,decidueye,0
725,,725,[],,,alola,litten,litten,725,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Litten,litten,0
726,,726,[],,,alola,torracat,torracat,726,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Torracat,torracat,0
727,,727,[],,,alola,incineroar,incineroar,727,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Incineroar,incineroar,0
728,,728,[],,,alola,popplio,popplio,728,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Popplio,popplio,0
729,,729,[],,,alola,brionne,brionne,729,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Brionne,brionne,0
730,,730,[],,,alola,primarina,primarina,730,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Primarina,primarina,0
731,,731,[],,,alola,pikipek,pikipek,731,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Pikipek,pikipek,0
732,,732,[],,,alola,trumbeak,trumbeak,732,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Trumbeak,trumbeak,0
733,,733,[],,,alola,toucannon,toucannon,733,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Toucannon,toucannon,0
734,,734,[],,,alola,yungoos,yungoos,734,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Yungoos,yungoos,0
735,,735,[],,,alola,gumshoos,gumshoos,735,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Gumshoos,gumshoos,0
736,,736,[],,,alola,grubbin,grubbin,736,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Grubbin,grubbin,0
737,,737,[],,,alola,charjabug,charjabug,737,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Charjabug,charjabug,0
738,,738,[],,,alola,vikavolt,vikavolt,738,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Vikavolt,vikavolt,0
739,,739,[],,,alola,crabrawler,crabrawler,739,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Crabrawler,crabrawler,0
740,,740,[],,,alola,crabominable,crabominable,740,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Crabominable,crabominable,0
741,,741,"[""oricorio-baile""]",baile,"Baile Style",alola,oricorio,oricorio-baile,741,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Oricorio,oricorio,0
742,,742,[],,,alola,cutiefly,cutiefly,742,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Cutiefly,cutiefly,0
743,,743,[],,,alola,ribombee,ribombee,743,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Ribombee,ribombee,0
744,,744,[],,,alola,rockruff,rockruff,744,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,Rockruff,rockruff,0
