id,base_species_id,base_data_form_id,dex_num,form_slug,form_name,img_home,img_sprite,showdown_slug,veekun_slug,veekun_form_id,is_legendary,is_mythical,is_cosmetic,is_female,is_mega,is_primal,is_regional,is_totem,is_fusion,is_gmax,can_dynamax,is_home_storable,gen,name,slug,sorting_order
580,,,580,,,0501-0600/0580,ducklett,ducklett,ducklett,580,0,0,0,0,0,0,0,0,0,0,1,1,5,Ducklett,ducklett,0
581,,,581,,,0501-0600/0581,swanna,swanna,swanna,581,0,0,0,0,0,0,0,0,0,0,1,1,5,Swanna,swanna,0
582,,,582,,,0501-0600/0582,vanillite,vanillite,vanillite,582,0,0,0,0,0,0,0,0,0,0,1,1,5,Vanillite,vanillite,0
583,,,583,,,0501-0600/0583,vanillish,vanillish,vanillish,583,0,0,0,0,0,0,0,0,0,0,1,1,5,Vanillish,vanillish,0
584,,,584,,,0501-0600/0584,vanilluxe,vanilluxe,vanilluxe,584,0,0,0,0,0,0,0,0,0,0,1,1,5,Vanilluxe,vanilluxe,0
585,,,585,spring,Spring,0501-0600/0585,deerling,deerling,deerling-spring,585,0,0,0,0,0,0,0,0,0,0,1,1,5,Deerling,deerling,0
586,,,586,spring,Spring,0501-0600/0586,sawsbuck,sawsbuck,sawsbuck-spring,586,0,0,0,0,0,0,0,0,0,0,1,1,5,Sawsbuck,sawsbuck,0
587,,,587,,,0501-0600/0587,emolga,emolga,emolga,587,0,0,0,0,0,0,0,0,0,0,1,1,5,Emolga,emolga,0
588,,,588,,,0501-0600/0588,karrablast,karrablast,karrablast,588,0,0,0,0,0,0,0,0,0,0,1,1,5,Karrablast,karrablast,0
589,,,589,,,0501-0600/0589,escavalier,escavalier,escavalier,589,0,0,0,0,0,0,0,0,0,0,1,1,5,Escavalier,escavalier,0
590,,,590,,,0501-0600/0590,foongus,foongus,foongus,590,0,0,0,0,0,0,0,0,0,0,1,1,5,Foongus,foongus,0
591,,,591,,,0501-0600/0591,amoonguss,amoonguss,amoonguss,591,0,0,0,0,0,0,0,0,0,0,1,1,5,Amoonguss,amoonguss,0
592,,,592,,,0501-0600/0592,frillish,frillish,frillish,592,0,0,0,0,0,0,0,0,0,0,1,1,5,Frillish,frillish,0
593,,,593,,,0501-0600/0593,jellicent,jellicent,jellicent,593,0,0,0,0,0,0,0,0,0,0,1,1,5,Jellicent,jellicent,0
594,,,594,,,0501-0600/0594,alomomola,alomomola,alomomola,594,0,0,0,0,0,0,0,0,0,0,1,1,5,Alomomola,alomomola,0
595,,,595,,,0501-0600/0595,joltik,joltik,joltik,595,0,0,0,0,0,0,0,0,0,0,1,1,5,Joltik,joltik,0
596,,,596,,,0501-0600/0596,galvantula,galvantula,galvantula,596,0,0,0,0,0,0,0,0,0,0,1,1,5,Galvantula,galvantula,0
597,,,597,,,0501-0600/0597,ferroseed,ferroseed,ferroseed,597,0,0,0,0,0,0,0,0,0,0,1,1,5,Ferroseed,ferroseed,0
598,,,598,,,0501-0600/0598,ferrothorn,ferrothorn,ferrothorn,598,0,0,0,0,0,0,0,0,0,0,1,1,5,Ferrothorn,ferrothorn,0
599,,,599,,,0501-0600/0599,klink,klink,klink,599,0,0,0,0,0,0,0,0,0,0,1,1,5,Klink,klink,0
600,,,600,,,0501-0600/0600,klang,klang,klang,600,0,0,0,0,0,0,0,0,0,0,1,1,5,Klang,klang,0
601,,,601,,,0601-0700/0601,klinklang,klinklang,klinklang,601,0,0,0,0,0,0,0,0,0,0,1,1,5,Klinklang,klinklang,0
602,,,602,,,0601-0700/0602,tynamo,tynamo,tynamo,602,0,0,0,0,0,0,0,0,0,0,1,1,5,Tynamo,tynamo,0
603,,,603,,,0601-0700/0603,eelektrik,eelektrik,eelektrik,603,0,0,0,0,0,0,0,0,0,0,1,1,5,Eelektrik,eelektrik,0
604,,,604,,,0601-0700/0604,eelektross,eelektross,eelektross,604,0,0,0,0,0,0,0,0,0,0,1,1,5,Eelektross,eelektross,0
605,,,605,,,0601-0700/0605,elgyem,elgyem,elgyem,605,0,0,0,0,0,0,0,0,0,0,1,1,5,Elgyem,elgyem,0
606,,,606,,,0601-0700/0606,beheeyem,beheeyem,beheeyem,606,0,0,0,0,0,0,0,0,0,0,1,1,5,Beheeyem,beheeyem,0
607,,,607,,,0601-0700/0607,litwick,litwick,litwick,607,0,0,0,0,0,0,0,0,0,0,1,1,5,Litwick,litwick,0
608,,,608,,,0601-0700/0608,lampent,lampent,lampent,608,0,0,0,0,0,0,0,0,0,0,1,1,5,Lampent,lampent,0
609,,,609,,,0601-0700/0609,chandelure,chandelure,chandelure,609,0,0,0,0,0,0,0,0,0,0,1,1,5,Chandelure,chandelure,0
610,,,610,,,0601-0700/0610,axew,axew,axew,610,0,0,0,0,0,0,0,0,0,0,1,1,5,Axew,axew,0
611,,,611,,,0601-0700/0611,fraxure,fraxure,fraxure,611,0,0,0,0,0,0,0,0,0,0,1,1,5,Fraxure,fraxure,0
612,,,612,,,0601-0700/0612,haxorus,haxorus,haxorus,612,0,0,0,0,0,0,0,0,0,0,1,1,5,Haxorus,haxorus,0
613,,,613,,,0601-0700/0613,cubchoo,cubchoo,cubchoo,613,0,0,0,0,0,0,0,0,0,0,1,1,5,Cubchoo,cubchoo,0
614,,,614,,,0601-0700/0614,beartic,beartic,beartic,614,0,0,0,0,0,0,0,0,0,0,1,1,5,Beartic,beartic,0
615,,,615,,,0601-0700/0615,cryogonal,cryogonal,cryogonal,615,0,0,0,0,0,0,0,0,0,0,1,1,5,Cryogonal,cryogonal,0
616,,,616,,,0601-0700/0616,shelmet,shelmet,shelmet,616,0,0,0,0,0,0,0,0,0,0,1,1,5,Shelmet,shelmet,0
617,,,617,,,0601-0700/0617,accelgor,accelgor,accelgor,617,0,0,0,0,0,0,0,0,0,0,1,1,5,Accelgor,accelgor,0
618,,,618,,,0601-0700/0618,stunfisk,stunfisk,stunfisk,618,0,0,0,0,0,0,0,0,0,0,1,1,5,Stunfisk,stunfisk,0
619,,,619,,,0601-0700/0619,mienfoo,mienfoo,mienfoo,619,0,0,0,0,0,0,0,0,0,0,1,1,5,Mienfoo,mienfoo,0
620,,,620,,,0601-0700/0620,mienshao,mienshao,mienshao,620,0,0,0,0,0,0,0,0,0,0,1,1,5,Mienshao,mienshao,0
621,,,621,,,0601-0700/0621,druddigon,druddigon,druddigon,621,0,0,0,0,0,0,0,0,0,0,1,1,5,Druddigon,druddigon,0
622,,,622,,,0601-0700/0622,golett,golett,golett,622,0,0,0,0,0,0,0,0,0,0,1,1,5,Golett,golett,0
623,,,623,,,0601-0700/0623,golurk,golurk,golurk,623,0,0,0,0,0,0,0,0,0,0,1,1,5,Golurk,golurk,0
624,,,624,,,0601-0700/0624,pawniard,pawniard,pawniard,624,0,0,0,0,0,0,0,0,0,0,1,1,5,Pawniard,pawniard,0
625,,,625,,,0601-0700/0625,bisharp,bisharp,bisharp,625,0,0,0,0,0,0,0,0,0,0,1,1,5,Bisharp,bisharp,0
626,,,626,,,0601-0700/0626,bouffalant,bouffalant,bouffalant,626,0,0,0,0,0,0,0,0,0,0,1,1,5,Bouffalant,bouffalant,0
627,,,627,,,0601-0700/0627,rufflet,rufflet,rufflet,627,0,0,0,0,0,0,0,0,0,0,1,1,5,Rufflet,rufflet,0
628,,,628,,,0601-0700/0628,braviary,braviary,braviary,628,0,0,0,0,0,0,0,0,0,0,1,1,5,Braviary,braviary,0
629,,,629,,,0601-0700/0629,vullaby,vullaby,vullaby,629,0,0,0,0,0,0,0,0,0,0,1,1,5,Vullaby,vullaby,0
630,,,630,,,0601-0700/0630,mandibuzz,mandibuzz,mandibuzz,630,0,0,0,0,0,0,0,0,0,0,1,1,5,Mandibuzz,mandibuzz,0
631,,,631,,,0601-0700/0631,heatmor,heatmor,heatmor,631,0,0,0,0,0,0,0,0,0,0,1,1,5,Heatmor,heatmor,0
632,,,632,,,0601-0700/0632,durant,durant,durant,632,0,0,0,0,0,0,0,0,0,0,1,1,5,Durant,durant,0
633,,,633,,,0601-0700/0633,deino,deino,deino,633,0,0,0,0,0,0,0,0,0,0,1,1,5,Deino,deino,0
634,,,634,,,0601-0700/0634,zweilous,zweilous,zweilous,634,0,0,0,0,0,0,0,0,0,0,1,1,5,Zweilous,zweilous,0
635,,,635,,,0601-0700/0635,hydreigon,hydreigon,hydreigon,635,0,0,0,0,0,0,0,0,0,0,1,1,5,Hydreigon,hydreigon,0
636,,,636,,,0601-0700/0636,larvesta,larvesta,larvesta,636,0,0,0,0,0,0,0,0,0,0,1,1,5,Larvesta,larvesta,0
637,,,637,,,0601-0700/0637,volcarona,volcarona,volcarona,637,0,0,0,0,0,0,0,0,0,0,1,1,5,Volcarona,volcarona,0
638,,,638,,,0601-0700/0638,cobalion,cobalion,cobalion,638,1,0,0,0,0,0,0,0,0,0,1,1,5,Cobalion,cobalion,0
639,,,639,,,0601-0700/0639,terrakion,terrakion,terrakion,639,1,0,0,0,0,0,0,0,0,0,1,1,5,Terrakion,terrakion,0
640,,,640,,,0601-0700/0640,virizion,virizion,virizion,640,1,0,0,0,0,0,0,0,0,0,1,1,5,Virizion,virizion,0
641,,,641,incarnate,Incarnate,0601-0700/0641,tornadus,tornadus,tornadus-incarnate,641,1,0,0,0,0,0,0,0,0,0,1,1,5,Tornadus,tornadus,0
642,,,642,incarnate,Incarnate,0601-0700/0642,thundurus,thundurus,thundurus-incarnate,642,1,0,0,0,0,0,0,0,0,0,1,1,5,Thundurus,thundurus,0
643,,,643,,,0601-0700/0643,reshiram,reshiram,reshiram,643,1,0,0,0,0,0,0,0,0,0,1,1,5,Reshiram,reshiram,0
644,,,644,,,0601-0700/0644,zekrom,zekrom,zekrom,644,1,0,0,0,0,0,0,0,0,0,1,1,5,Zekrom,zekrom,0
645,,,645,incarnate,Incarnate,0601-0700/0645,landorus,landorus,landorus-incarnate,645,1,0,0,0,0,0,0,0,0,0,1,1,5,Landorus,landorus,0
646,,,646,,,0601-0700/0646,kyurem,kyurem,kyurem,646,1,0,0,0,0,0,0,0,0,0,1,1,5,Kyurem,kyurem,0
647,,,647,ordinary,Ordinary,0601-0700/0647,keldeo,keldeo,keldeo-ordinary,647,0,1,0,0,0,0,0,0,0,0,1,1,5,Keldeo,keldeo,0
648,,,648,aria,Aria,0601-0700/0648,meloetta,meloetta,meloetta-aria,648,0,1,0,0,0,0,0,0,0,0,1,1,5,Meloetta,meloetta,0
649,,,649,,,0601-0700/0649,genesect,genesect,genesect,649,0,1,0,0,0,0,0,0,0,0,1,1,5,Genesect,genesect,0
650,,,650,,,0601-0700/0650,chespin,chespin,chespin,650,0,0,0,0,0,0,0,0,0,0,1,1,6,Chespin,chespin,0
651,,,651,,,0601-0700/0651,quilladin,quilladin,quilladin,651,0,0,0,0,0,0,0,0,0,0,1,1,6,Quilladin,quilladin,0
652,,,652,,,0601-0700/0652,chesnaught,chesnaught,chesnaught,652,0,0,0,0,0,0,0,0,0,0,1,1,6,Chesnaught,chesnaught,0
653,,,653,,,0601-0700/0653,fennekin,fennekin,fennekin,653,0,0,0,0,0,0,0,0,0,0,1,1,6,Fennekin,fennekin,0
654,,,654,,,0601-0700/0654,braixen,braixen,braixen,654,0,0,0,0,0,0,0,0,0,0,1,1,6,Braixen,braixen,0
655,,,655,,,0601-0700/0655,delphox,delphox,delphox,655,0,0,0,0,0,0,0,0,0,0,1,1,6,Delphox,delphox,0
656,,,656,,,0601-0700/0656,froakie,froakie,froakie,656,0,0,0,0,0,0,0,0,0,0,1,1,6,Froakie,froakie,0
657,,,657,,,0601-0700/0657,frogadier,frogadier,frogadier,657,0,0,0,0,0,0,0,0,0,0,1,1,6,Frogadier,frogadier,0
658,,,658,,,0601-0700/0658,greninja,greninja,greninja,658,0,0,0,0,0,0,0,0,0,0,1,1,6,Greninja,greninja,0
659,,,659,,,0601-0700/0659,bunnelby,bunnelby,bunnelby,659,0,0,0,0,0,0,0,0,0,0,1,1,6,Bunnelby,bunnelby,0
660,,,660,,,0601-0700/0660,diggersby,diggersby,diggersby,660,0,0,0,0,0,0,0,0,0,0,1,1,6,Diggersby,diggersby,0
661,,,661,,,0601-0700/0661,fletchling,fletchling,fletchling,661,0,0,0,0,0,0,0,0,0,0,1,1,6,Fletchling,fletchling,0
662,,,662,,,0601-0700/0662,fletchinder,fletchinder,fletchinder,662,0,0,0,0,0,0,0,0,0,0,1,1,6,Fletchinder,fletchinder,0
663,,,663,,,0601-0700/0663,talonflame,talonflame,talonflame,663,0,0,0,0,0,0,0,0,0,0,1,1,6,Talonflame,talonflame,0
664,,,664,,,0601-0700/0664,scatterbug,scatterbug,scatterbug-icy-snow,664,0,0,0,0,0,0,0,0,0,0,1,1,6,Scatterbug,scatterbug,0
665,,,665,,,0601-0700/0665,spewpa,spewpa,spewpa-icy-snow,665,0,0,0,0,0,0,0,0,0,0,1,1,6,Spewpa,spewpa,0
666,,,666,icy-snow,"Icy Snow",0601-0700/0666,vivillon-icy-snow,vivillon,vivillon-icy-snow,10086,0,0,0,0,0,0,0,0,0,0,1,1,6,Vivillon,vivillon,0
667,,,667,,,0601-0700/0667,litleo,litleo,litleo,667,0,0,0,0,0,0,0,0,0,0,1,1,6,Litleo,litleo,0
668,,,668,,,0601-0700/0668,pyroar,pyroar,pyroar,668,0,0,0,0,0,0,0,0,0,0,1,1,6,Pyroar,pyroar,0
669,,,669,red,Red,0601-0700/0669,flabebe,flabebe,flabebe-red,669,0,0,0,0,0,0,0,0,0,0,1,1,6,Flabébé,flabebe,0
670,,,670,red,Red,0601-0700/0670,floette,floette,floette-red,670,0,0,0,0,0,0,0,0,0,0,1,1,6,Floette,floette,0
671,,,671,red,Red,0601-0700/0671,florges,florges,florges-red,671,0,0,0,0,0,0,0,0,0,0,1,1,6,Florges,florges,0
672,,,672,,,0601-0700/0672,skiddo,skiddo,skiddo,672,0,0,0,0,0,0,0,0,0,0,1,1,6,Skiddo,skiddo,0
673,,,673,,,0601-0700/0673,gogoat,gogoat,gogoat,673,0,0,0,0,0,0,0,0,0,0,1,1,6,Gogoat,gogoat,0
674,,,674,,,0601-0700/0674,pancham,pancham,pancham,674,0,0,0,0,0,0,0,0,0,0,1,1,6,Pancham,pancham,0
675,,,675,,,0601-0700/0675,pangoro,pangoro,pangoro,675,0,0,0,0,0,0,0,0,0,0,1,1,6,Pangoro,pangoro,0
676,,,676,natural,Natural,0601-0700/0676,furfrou,furfrou,furfrou-natural,676,0,0,0,0,0,0,0,0,0,0,1,1,6,Furfrou,furfrou,0
677,,,677,,,0601-0700/0677,espurr,espurr,espurr,677,0,0,0,0,0,0,0,0,0,0,1,1,6,Espurr,espurr,0
678,,,678,m,M,0601-0700/0678,meowstic,meowstic,meowstic-male,678,0,0,0,0,0,0,0,0,0,0,1,1,6,Meowstic,meowstic,0
679,,,679,,,0601-0700/0679,honedge,honedge,honedge,679,0,0,0,0,0,0,0,0,0,0,1,1,6,Honedge,honedge,0
680,,,680,,,0601-0700/0680,doublade,doublade,doublade,680,0,0,0,0,0,0,0,0,0,0,1,1,6,Doublade,doublade,0
681,,,681,shield,Shield,0601-0700/0681,aegislash,aegislash,aegislash-shield,681,0,0,0,0,0,0,0,0,0,0,1,1,6,Aegislash,aegislash,0
682,,,682,,,0601-0700/0682,spritzee,spritzee,spritzee,682,0,0,0,0,0,0,0,0,0,0,1,1,6,Spritzee,spritzee,0
683,,,683,,,0601-0700/0683,aromatisse,aromatisse,aromatisse,683,0,0,0,0,0,0,0,0,0,0,1,1,6,Aromatisse,aromatisse,0
684,,,684,,,0601-0700/0684,swirlix,swirlix,swirlix,684,0,0,0,0,0,0,0,0,0,0,1,1,6,Swirlix,swirlix,0
685,,,685,,,0601-0700/0685,slurpuff,slurpuff,slurpuff,685,0,0,0,0,0,0,0,0,0,0,1,1,6,Slurpuff,slurpuff,0
686,,,686,,,0601-0700/0686,inkay,inkay,inkay,686,0,0,0,0,0,0,0,0,0,0,1,1,6,Inkay,inkay,0
687,,,687,,,0601-0700/0687,malamar,malamar,malamar,687,0,0,0,0,0,0,0,0,0,0,1,1,6,Malamar,malamar,0
688,,,688,,,0601-0700/0688,binacle,binacle,binacle,688,0,0,0,0,0,0,0,0,0,0,1,1,6,Binacle,binacle,0
689,,,689,,,0601-0700/0689,barbaracle,barbaracle,barbaracle,689,0,0,0,0,0,0,0,0,0,0,1,1,6,Barbaracle,barbaracle,0
690,,,690,,,0601-0700/0690,skrelp,skrelp,skrelp,690,0,0,0,0,0,0,0,0,0,0,1,1,6,Skrelp,skrelp,0
691,,,691,,,0601-0700/0691,dragalge,dragalge,dragalge,691,0,0,0,0,0,0,0,0,0,0,1,1,6,Dragalge,dragalge,0
692,,,692,,,0601-0700/0692,clauncher,clauncher,clauncher,692,0,0,0,0,0,0,0,0,0,0,1,1,6,Clauncher,clauncher,0
693,,,693,,,0601-0700/0693,clawitzer,clawitzer,clawitzer,693,0,0,0,0,0,0,0,0,0,0,1,1,6,Clawitzer,clawitzer,0
694,,,694,,,0601-0700/0694,helioptile,helioptile,helioptile,694,0,0,0,0,0,0,0,0,0,0,1,1,6,Helioptile,helioptile,0
695,,,695,,,0601-0700/0695,heliolisk,heliolisk,heliolisk,695,0,0,0,0,0,0,0,0,0,0,1,1,6,Heliolisk,heliolisk,0
696,,,696,,,0601-0700/0696,tyrunt,tyrunt,tyrunt,696,0,0,0,0,0,0,0,0,0,0,1,1,6,Tyrunt,tyrunt,0
697,,,697,,,0601-0700/0697,tyrantrum,tyrantrum,tyrantrum,697,0,0,0,0,0,0,0,0,0,0,1,1,6,Tyrantrum,tyrantrum,0
698,,,698,,,0601-0700/0698,amaura,amaura,amaura,698,0,0,0,0,0,0,0,0,0,0,1,1,6,Amaura,amaura,0
699,,,699,,,0601-0700/0699,aurorus,aurorus,aurorus,699,0,0,0,0,0,0,0,0,0,0,1,1,6,Aurorus,aurorus,0
700,,,700,,,0601-0700/0700,sylveon,sylveon,sylveon,700,0,0,0,0,0,0,0,0,0,0,1,1,6,Sylveon,sylveon,0
701,,,701,,,0701-0800/0701,hawlucha,hawlucha,hawlucha,701,0,0,0,0,0,0,0,0,0,0,1,1,6,Hawlucha,hawlucha,0
702,,,702,,,0701-0800/0702,dedenne,dedenne,dedenne,702,0,0,0,0,0,0,0,0,0,0,1,1,6,Dedenne,dedenne,0
703,,,703,,,0701-0800/0703,carbink,carbink,carbink,703,0,0,0,0,0,0,0,0,0,0,1,1,6,Carbink,carbink,0
704,,,704,,,0701-0800/0704,goomy,goomy,goomy,704,0,0,0,0,0,0,0,0,0,0,1,1,6,Goomy,goomy,0
705,,,705,,,0701-0800/0705,sliggoo,sliggoo,sliggoo,705,0,0,0,0,0,0,0,0,0,0,1,1,6,Sliggoo,sliggoo,0
706,,,706,,,0701-0800/0706,goodra,goodra,goodra,706,0,0,0,0,0,0,0,0,0,0,1,1,6,Goodra,goodra,0
707,,,707,,,0701-0800/0707,klefki,klefki,klefki,707,0,0,0,0,0,0,0,0,0,0,1,1,6,Klefki,klefki,0
708,,,708,,,0701-0800/0708,phantump,phantump,phantump,708,0,0,0,0,0,0,0,0,0,0,1,1,6,Phantump,phantump,0
709,,,709,,,0701-0800/0709,trevenant,trevenant,trevenant,709,0,0,0,0,0,0,0,0,0,0,1,1,6,Trevenant,trevenant,0
710,,,710,average,Average,0701-0800/0710,pumpkaboo,pumpkaboo,pumpkaboo-average,710,0,0,0,0,0,0,0,0,0,0,1,1,6,Pumpkaboo,pumpkaboo,0
711,,,711,average,Average,0701-0800/0711,gourgeist,gourgeist,gourgeist-average,711,0,0,0,0,0,0,0,0,0,0,1,1,6,Gourgeist,gourgeist,0
712,,,712,,,0701-0800/0712,bergmite,bergmite,bergmite,712,0,0,0,0,0,0,0,0,0,0,1,1,6,Bergmite,bergmite,0
713,,,713,,,0701-0800/0713,avalugg,avalugg,avalugg,713,0,0,0,0,0,0,0,0,0,0,1,1,6,Avalugg,avalugg,0
714,,,714,,,0701-0800/0714,noibat,noibat,noibat,714,0,0,0,0,0,0,0,0,0,0,1,1,6,Noibat,noibat,0
715,,,715,,,0701-0800/0715,noivern,noivern,noivern,715,0,0,0,0,0,0,0,0,0,0,1,1,6,Noivern,noivern,0
716,,,716,neutral,Neutral,0701-0800/0716,xerneas,xerneas,xerneas-neutral,10132,1,0,0,0,0,0,0,0,0,0,1,1,6,Xerneas,xerneas,0
717,,,717,,,0701-0800/0717,yveltal,yveltal,yveltal,717,1,0,0,0,0,0,0,0,0,0,1,1,6,Yveltal,yveltal,0
718,,,718,50,50%,0701-0800/0718,zygarde,zygarde,zygarde-50,718,1,0,0,0,0,0,0,0,0,0,1,1,6,Zygarde,zygarde,0
719,,,719,,,0701-0800/0719,diancie,diancie,diancie,719,0,1,0,0,0,0,0,0,0,0,1,1,6,Diancie,diancie,0
720,,,720,confined,Confined,0701-0800/0720,hoopa,hoopa,hoopa,720,0,1,0,0,0,0,0,0,0,0,1,1,6,Hoopa,hoopa,0
721,,,721,,,0701-0800/0721,volcanion,volcanion,volcanion,721,0,1,0,0,0,0,0,0,0,0,1,1,6,Volcanion,volcanion,0
722,,,722,,,0701-0800/0722,rowlet,rowlet,rowlet,722,0,0,0,0,0,0,0,0,0,0,1,1,7,Rowlet,rowlet,0
723,,,723,,,0701-0800/0723,dartrix,dartrix,dartrix,723,0,0,0,0,0,0,0,0,0,0,1,1,7,Dartrix,dartrix,0
724,,,724,,,0701-0800/0724,decidueye,decidueye,decidueye,724,0,0,0,0,0,0,0,0,0,0,1,1,7,Decidueye,decidueye,0
725,,,725,,,0701-0800/0725,litten,litten,litten,725,0,0,0,0,0,0,0,0,0,0,1,1,7,Litten,litten,0
726,,,726,,,0701-0800/0726,torracat,torracat,torracat,726,0,0,0,0,0,0,0,0,0,0,1,1,7,Torracat,torracat,0
727,,,727,,,0701-0800/0727,incineroar,incineroar,incineroar,727,0,0,0,0,0,0,0,0,0,0,1,1,7,Incineroar,incineroar,0
728,,,728,,,0701-0800/0728,popplio,popplio,popplio,728,0,0,0,0,0,0,0,0,0,0,1,1,7,Popplio,popplio,0
729,,,729,,,0701-0800/0729,brionne,brionne,brionne,729,0,0,0,0,0,0,0,0,0,0,1,1,7,Brionne,brionne,0
730,,,730,,,0701-0800/0730,primarina,primarina,primarina,730,0,0,0,0,0,0,0,0,0,0,1,1,7,Primarina,primarina,0
731,,,731,,,0701-0800/0731,pikipek,pikipek,pikipek,731,0,0,0,0,0,0,0,0,0,0,1,1,7,Pikipek,pikipek,0
732,,,732,,,0701-0800/0732,trumbeak,trumbeak,trumbeak,732,0,0,0,0,0,0,0,0,0,0,1,1,7,Trumbeak,trumbeak,0
733,,,733,,,0701-0800/0733,toucannon,toucannon,toucannon,733,0,0,0,0,0,0,0,0,0,0,1,1,7,Toucannon,toucannon,0
734,,,734,,,0701-0800/0734,yungoos,yungoos,yungoos,734,0,0,0,0,0,0,0,0,0,0,1,1,7,Yungoos,yungoos,0
735,,,735,,,0701-0800/0735,gumshoos,gumshoos,gumshoos,735,0,0,0,0,0,0,0,0,0,0,1,1,7,Gumshoos,gumshoos,0
736,,,736,,,0701-0800/0736,grubbin,grubbin,grubbin,736,0,0,0,0,0,0,0,0,0,0,1,1,7,Grubbin,grubbin,0
737,,,737,,,0701-0800/0737,charjabug,charjabug,charjabug,737,0,0,0,0,0,0,0,0,0,0,1,1,7,Charjabug,charjabug,0
738,,,738,,,0701-0800/0738,vikavolt,vikavolt,vikavolt,738,0,0,0,0,0,0,0,0,0,0,1,1,7,Vikavolt,vikavolt,0
739,,,739,,,0701-0800/0739,crabrawler,crabrawler,crabrawler,739,0,0,0,0,0,0,0,0,0,0,1,1,7,Crabrawler,crabrawler,0
740,,,740,,,0701-0800/0740,crabominable,crabominable,crabominable,740,0,0,0,0,0,0,0,0,0,0,1,1,7,Crabominable,crabominable,0
741,,,741,baile,Baile,0701-0800/0741,oricorio,oricorio,oricorio-baile,741,0,0,0,0,0,0,0,0,0,0,1,1,7,Oricorio,oricorio,0
742,,,742,,,0701-0800/0742,cutiefly,cutiefly,cutiefly,742,0,0,0,0,0,0,0,0,0,0,1,1,7,Cutiefly,cutiefly,0
743,,,743,,,0701-0800/0743,ribombee,ribombee,ribombee,743,0,0,0,0,0,0,0,0,0,0,1,1,7,Ribombee,ribombee,0
744,,,744,midday,Midday,0701-0800/0744,rockruff,rockruff,rockruff,744,0,0,0,0,0,0,0,0,0,0,1,1,7,Rockruff,rockruff,0
745,,,745,midday,Midday,0701-0800/0745,lycanroc,lycanroc,lycanroc-midday,745,0,0,0,0,0,0,0,0,0,0,1,1,7,Lycanroc,lycanroc,0
746,,,746,solo,Solo,0701-0800/0746,wishiwashi,wishiwashi,wishiwashi-solo,746,0,0,0,0,0,0,0,0,0,0,1,1,7,Wishiwashi,wishiwashi,0
747,,,747,,,0701-0800/0747,mareanie,mareanie,mareanie,747,0,0,0,0,0,0,0,0,0,0,1,1,7,Mareanie,mareanie,0
748,,,748,,,0701-0800/0748,toxapex,toxapex,toxapex,748,0,0,0,0,0,0,0,0,0,0,1,1,7,Toxapex,toxapex,0
749,,,749,,,0701-0800/0749,mudbray,mudbray,mudbray,749,0,0,0,0,0,0,0,0,0,0,1,1,7,Mudbray,mudbray,0
750,,,750,,,0701-0800/0750,mudsdale,mudsdale,mudsdale,750,0,0,0,0,0,0,0,0,0,0,1,1,7,Mudsdale,mudsdale,0
751,,,751,,,0701-0800/0751,dewpider,dewpider,dewpider,751,0,0,0,0,0,0,0,0,0,0,1,1,7,Dewpider,dewpider,0
752,,,752,,,0701-0800/0752,araquanid,araquanid,araquanid,752,0,0,0,0,0,0,0,0,0,0,1,1,7,Araquanid,araquanid,0
753,,,753,,,0701-0800/0753,fomantis,fomantis,fomantis,753,0,0,0,0,0,0,0,0,0,0,1,1,7,Fomantis,fomantis,0
754,,,754,,,0701-0800/0754,lurantis,lurantis,lurantis,754,0,0,0,0,0,0,0,0,0,0,1,1,7,Lurantis,lurantis,0
755,,,755,,,0701-0800/0755,morelull,morelull,morelull,755,0,0,0,0,0,0,0,0,0,0,1,1,7,Morelull,morelull,0
756,,,756,,,0701-0800/0756,shiinotic,shiinotic,shiinotic,756,0,0,0,0,0,0,0,0,0,0,1,1,7,Shiinotic,shiinotic,0
757,,,757,,,0701-0800/0757,salandit,salandit,salandit,757,0,0,0,0,0,0,0,0,0,0,1,1,7,Salandit,salandit,0
758,,,758,,,0701-0800/0758,salazzle,salazzle,salazzle,758,0,0,0,0,0,0,0,0,0,0,1,1,7,Salazzle,salazzle,0
759,,,759,,,0701-0800/0759,stufful,stufful,stufful,759,0,0,0,0,0,0,0,0,0,0,1,1,7,Stufful,stufful,0
760,,,760,,,0701-0800/0760,bewear,bewear,bewear,760,0,0,0,0,0,0,0,0,0,0,1,1,7,Bewear,bewear,0
761,,,761,,,0701-0800/0761,bounsweet,bounsweet,bounsweet,761,0,0,0,0,0,0,0,0,0,0,1,1,7,Bounsweet,bounsweet,0
762,,,762,,,0701-0800/0762,steenee,steenee,steenee,762,0,0,0,0,0,0,0,0,0,0,1,1,7,Steenee,steenee,0
763,,,763,,,0701-0800/0763,tsareena,tsareena,tsareena,763,0,0,0,0,0,0,0,0,0,0,1,1,7,Tsareena,tsareena,0
764,,,764,,,0701-0800/0764,comfey,comfey,comfey,764,0,0,0,0,0,0,0,0,0,0,1,1,7,Comfey,comfey,0
765,,,765,,,0701-0800/0765,oranguru,oranguru,oranguru,765,0,0,0,0,0,0,0,0,0,0,1,1,7,Oranguru,oranguru,0
766,,,766,,,0701-0800/0766,passimian,passimian,passimian,766,0,0,0,0,0,0,0,0,0,0,1,1,7,Passimian,passimian,0
767,,,767,,,0701-0800/0767,wimpod,wimpod,wimpod,767,0,0,0,0,0,0,0,0,0,0,1,1,7,Wimpod,wimpod,0
